ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
939719,39,2022,12,31,13,15,39,0,0,1
939715,26,2022,12,31,12,52,40,0,0,1
939353,54,2022,12,30,10,30,13,0,1,0
939416,33,2022,12,30,12,36,55,0,0,1
939466,37,2022,12,30,15,13,26,0,0,1
939576,19,2022,12,30,22,22,52,1,0,0
939425,24,2022,12,30,13,18,5,1,0,0
939496,24,2022,12,30,17,35,43,0,1,0
939401,30,2022,12,30,12,15,38,0,0,1
939467,29,2022,12,30,15,14,4,0,0,1
939482,45,2022,12,30,16,31,1,1,0,0
939338,36,2022,12,30,9,16,14,1,0,0
939379,21,2022,12,30,11,31,53,0,1,0
939350,47,2022,12,30,10,24,59,1,0,0
939523,19,2022,12,30,19,5,3,0,1,0
939407,35,2022,12,30,12,24,54,0,1,0
939377,60,2022,12,30,11,28,42,1,0,0
939527,38,2022,12,30,19,20,35,1,0,0
939435,24,2022,12,30,14,4,18,1,0,0
939393,24,2022,12,30,11,51,2,0,1,0
939434,54,2022,12,30,13,50,35,0,1,0
939421,48,2022,12,30,12,55,6,0,1,0
939406,33,2022,12,30,12,23,29,0,0,1
939552,22,2022,12,30,21,7,9,0,1,0
939546,59,2022,12,30,20,33,45,0,0,1
939359,30,2022,12,30,10,41,40,0,0,1
939413,48,2022,12,30,12,35,9,1,0,0
939573,26,2022,12,30,22,14,15,1,0,0
939571,27,2022,12,30,22,6,22,0,1,0
939510,39,2022,12,30,18,24,21,1,0,0
939581,25,2022,12,30,22,59,7,0,1,0
939360,64,2022,12,30,10,41,42,0,1,0
939456,37,2022,12,30,15,2,3,0,0,1
939569,20,2022,12,30,22,1,1,1,0,0
939440,31,2022,12,30,14,18,29,0,1,0
939545,24,2022,12,30,20,33,29,0,1,0
939483,50,2022,12,30,16,31,56,1,0,0
939470,51,2022,12,30,15,19,26,0,1,0
939404,30,2022,12,30,12,23,17,0,0,1
939579,38,2022,12,30,22,32,20,1,0,0
939538,31,2022,12,30,20,4,29,1,0,0
939335,21,2022,12,30,8,41,31,0,1,0
939419,28,2022,12,30,12,46,39,0,1,0
939395,32,2022,12,30,11,53,17,0,1,0
939536,28,2022,12,30,20,0,26,0,1,0
939458,23,2022,12,30,15,8,6,1,0,0
939433,19,2022,12,30,13,44,18,0,1,0
939532,33,2022,12,30,19,43,17,0,1,0
939343,26,2022,12,30,10,0,41,0,1,0
939364,31,2022,12,30,10,52,40,1,0,0
939442,19,2022,12,30,14,19,26,0,1,0
939504,34,2022,12,30,18,2,21,1,0,0
939549,44,2022,12,30,20,51,24,1,0,0
939351,22,2022,12,30,10,25,20,1,0,0
939457,23,2022,12,30,15,7,1,0,1,0
939375,49,2022,12,30,11,17,56,0,0,1
939414,62,2022,12,30,12,35,29,1,0,0
939337,34,2022,12,30,8,43,42,0,1,0
939439,24,2022,12,30,14,17,3,0,1,0
939582,32,2022,12,30,23,29,41,0,1,0
939490,22,2022,12,30,17,17,51,0,1,0
939471,64,2022,12,30,15,21,28,0,1,0
939489,33,2022,12,30,17,5,0,0,1,0
939450,49,2022,12,30,14,35,1,1,0,0
939332,28,2022,12,30,7,34,9,1,0,0
939314,23,2022,12,30,0,2,54,0,0,1
939390,41,2022,12,30,11,48,23,0,1,0
939366,33,2022,12,30,11,0,16,1,0,0
939452,18,2022,12,30,14,47,46,1,0,0
939325,20,2022,12,30,1,52,12,0,1,0
939372,22,2022,12,30,11,12,58,0,0,1
939327,23,2022,12,30,2,30,33,0,1,0
939500,30,2022,12,30,17,49,43,0,1,0
939365,19,2022,12,30,10,59,43,0,0,1
939551,21,2022,12,30,20,57,24,0,1,0
939373,43,2022,12,30,11,15,55,0,1,0
939465,19,2022,12,30,15,12,51,1,0,0
939428,32,2022,12,30,13,34,5,0,0,1
939334,55,2022,12,30,8,28,59,0,0,1
939485,39,2022,12,30,16,38,33,0,1,0
939542,22,2022,12,30,20,18,33,0,1,0
939487,44,2022,12,30,16,58,42,0,1,0
939539,22,2022,12,30,20,4,35,0,1,0
939515,19,2022,12,30,18,28,14,1,0,0
939530,34,2022,12,30,19,35,20,0,1,0
939398,20,2022,12,30,12,0,50,1,0,0
939492,24,2022,12,30,17,20,4,0,1,0
939537,19,2022,12,30,20,4,26,1,0,0
939320,19,2022,12,30,0,41,46,0,1,0
939570,33,2022,12,30,22,2,23,0,0,1
939577,24,2022,12,30,22,25,33,1,0,0
939344,46,2022,12,30,10,4,52,0,1,0
939493,48,2022,12,30,17,27,56,1,0,0
939553,22,2022,12,30,21,17,33,0,1,0
939558,26,2022,12,30,21,31,32,0,1,0
939533,25,2022,12,30,19,44,45,1,0,0
939336,23,2022,12,30,8,43,17,0,1,0
939345,34,2022,12,30,10,14,42,0,1,0
939554,25,2022,12,30,21,23,35,0,1,0
939330,30,2022,12,30,5,37,3,1,0,0
939371,23,2022,12,30,11,10,56,0,0,1
939384,32,2022,12,30,11,43,2,0,0,1
939427,41,2022,12,30,13,29,42,1,0,0
939394,43,2022,12,30,11,52,2,1,0,0
939475,31,2022,12,30,15,47,19,0,1,0
939347,48,2022,12,30,10,20,38,0,1,0
939391,37,2022,12,30,11,48,36,0,1,0
939380,23,2022,12,30,11,34,45,0,0,1
939519,42,2022,12,30,18,42,0,0,1,0
939346,38,2022,12,30,10,16,12,1,0,0
939575,20,2022,12,30,22,18,26,0,1,0
939361,24,2022,12,30,10,47,30,1,0,0
939405,51,2022,12,30,12,23,28,0,1,0
939455,36,2022,12,30,14,55,21,1,0,0
939481,19,2022,12,30,16,29,0,0,1,0
939431,21,2022,12,30,13,38,55,0,1,0
939512,28,2022,12,30,18,25,40,1,0,0
939498,22,2022,12,30,17,37,11,1,0,0
939486,19,2022,12,30,16,46,58,0,1,0
939369,20,2022,12,30,11,6,56,0,0,1
939491,24,2022,12,30,17,20,2,1,0,0
939397,50,2022,12,30,11,57,25,0,0,1
939370,23,2022,12,30,11,7,34,0,0,1
939451,31,2022,12,30,14,37,10,1,0,0
939358,77,2022,12,30,10,39,46,0,1,0
939339,63,2022,12,30,9,55,8,0,0,1
939410,37,2022,12,30,12,29,33,0,0,1
939509,28,2022,12,30,18,20,55,0,1,0
939543,45,2022,12,30,20,31,43,0,1,0
939362,29,2022,12,30,10,48,3,0,1,0
939473,40,2022,12,30,15,26,43,0,0,1
939322,22,2022,12,30,1,11,21,0,1,0
939478,29,2022,12,30,16,19,56,1,0,0
939479,36,2022,12,30,16,22,29,1,0,0
939516,19,2022,12,30,18,29,51,1,0,0
939378,38,2022,12,30,11,29,53,0,1,0
939454,36,2022,12,30,14,48,16,1,0,0
939497,19,2022,12,30,17,36,23,1,0,0
939376,40,2022,12,30,11,24,37,0,1,0
939544,51,2022,12,30,20,32,19,1,0,0
939392,24,2022,12,30,11,50,10,0,1,0
939356,63,2022,12,30,10,32,28,1,0,0
939488,18,2022,12,30,16,59,46,1,0,0
939472,19,2022,12,30,15,25,13,1,0,0
939518,43,2022,12,30,18,30,31,1,0,0
